 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=1040, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.036274 | 0.00460105 | 2.44191 | 2.3925e-06 | 0.00246 | 0.0186 | 0.005058 | 0.0004141 | 1.19 | 0.303 |
 |(scale=1.0) m0=1040, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 0.98 | 0.009336 | 5.3775 | 2.5567e-06 | 0.00451 | 0.0303 | 0.013013 | 0.000911 | 99200 | 14.4 |
 |(scale=1.0) m0=1040, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0266017 | 0.00403444 | 1.5987 | 2.3597e-06 | 0.00213 | 0.0164 | 0.004216 | 0.0003484 | 0.637 | 0.216 |
 |(scale=1.0) m0=1040, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.0195595 | 0.00351783 | 1.07986 | 2.3225e-06 | 0.00183 | 0.0143 | 0.003451 | 0.0002903 | 0.352 | 0.154 |
 |(scale=1.0) m0=1040, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0144485 | 0.00304462 | 0.747792 | 2.2829e-06 | 0.00155 | 0.0124 | 0.002742 | 0.0002399 | 0.2 | 0.111 |
 |(scale=1.0) m0=1040, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0107103 | 0.0026158 | 0.529134 | 2.2437e-06 | 0.0013 | 0.0106 | 0.00219 | 0.0001961 | 0.116 | 0.0801 |
 |(scale=1.0) m0=1040, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0079661 | 0.00223846 | 0.381495 | 2.20052e-06 | 0.00108 | 0.00905 | 0.001753 | 0.0001592 | 0.0694 | 0.058 |
 |(scale=1.0) m0=1040, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0059467 | 0.00190693 | 0.279044 | 2.1563e-06 | 0.000886 | 0.00763 | 0.0013902 | 0.0001288 | 0.0421 | 0.0422 |
 |(scale=1.0) m0=1040, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0044584 | 0.00161881 | 0.207108 | 2.10783e-06 | 0.000724 | 0.00639 | 0.0010919 | 0.0001036 | 0.026 | 0.0307 |
 |(scale=1.0) m0=1040, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00334063 | 0.00137053 | 0.155634 | 2.06174e-06 | 0.000587 | 0.00532 | 0.0008641 | 8.29e-05 | 0.0161 | 0.0224 |
 |(scale=1.0) m0=1040, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00251416 | 0.00115663 | 0.118157 | 2.01121e-06 | 0.000473 | 0.00441 | 0.0006802 | 6.6e-05 | 0.0102 | 0.0164 |
 |(scale=1.0) m0=1040, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00189648 | 0.000972656 | 0.0905908 | 1.95906e-06 | 0.000379 | 0.00363 | 0.0005327 | 5.241e-05 | 0.00653 | 0.012 |
 |(scale=1.0) m0=1040, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00143401 | 0.000816341 | 0.070014 | 1.91029e-06 | 0.000302 | 0.00297 | 0.0004189 | 4.141e-05 | 0.00421 | 0.0088 |
 |(scale=1.0) m0=1040, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00108827 | 0.000682748 | 0.0545453 | 1.85762e-06 | 0.000239 | 0.00243 | 0.000329 | 3.263e-05 | 0.00274 | 0.00646 |
 |(scale=1.0) m0=1040, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00082511 | 0.000571927 | 0.0429229 | 1.80435e-06 | 0.000189 | 0.00197 | 0.0002573 | 2.563e-05 | 0.0018 | 0.00475 |
 |(scale=1.0) m0=1040, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000628647 | 0.000477714 | 0.0338352 | 1.75213e-06 | 0.000149 | 0.00159 | 0.0002015 | 2.006e-05 | 0.00119 | 0.00349 |
 |(scale=1.0) m0=1040, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00047995 | 0.000398454 | 0.0268858 | 1.6982e-06 | 0.000116 | 0.00128 | 0.0001575 | 1.568e-05 | 0.000789 | 0.00257 |
 |(scale=1.0) m0=1040, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000366461 | 0.000331429 | 0.0215037 | 1.64735e-06 | 9.08e-05 | 0.00103 | 0.00012317 | 1.221e-05 | 0.000528 | 0.00189 |
 |(scale=1.0) m0=1040, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000280406 | 0.000276523 | 0.0172507 | 1.59265e-06 | 7.06e-05 | 0.000824 | 9.673e-05 | 9.49e-06 | 0.000354 | 0.00139 |
 |(scale=1.0) m0=1040, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000214898 | 0.000229636 | 0.0139123 | 1.54107e-06 | 5.47e-05 | 0.000657 | 7.57e-05 | 7.36e-06 | 0.000238 | 0.00102 |
 |(scale=1.0) m0=1040, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000165007 | 0.000190806 | 0.0112733 | 1.48882e-06 | 4.23e-05 | 0.000522 | 5.918e-05 | 5.71e-06 | 0.000161 | 0.000754 |
 |(scale=1.0) m0=1040, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000126742 | 0.000158486 | 0.00917268 | 1.43566e-06 | 3.26e-05 | 0.000413 | 4.631e-05 | 4.435e-06 | 0.000109 | 0.000554 |
 |(scale=1.0) m0=1040, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 9.75379e-05 | 0.00013152 | 0.00748509 | 1.38498e-06 | 2.5e-05 | 0.000326 | 3.624e-05 | 3.42e-06 | 7.39e-05 | 0.000407 |
 |(scale=1.0) m0=1040, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 7.52587e-05 | 0.000109174 | 0.006133 | 1.33548e-06 | 1.92e-05 | 0.000256 | 2.832e-05 | 2.626e-06 | 5.02e-05 | 0.000299 |
 |(scale=1.0) m0=1040, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 5.79894e-05 | 9.04278e-05 | 0.00504058 | 1.28464e-06 | 1.46e-05 | 0.000201 | 2.212e-05 | 2.016e-06 | 3.42e-05 | 0.000219 |
 |(scale=1.0) m0=1040, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 4.48803e-05 | 7.4998e-05 | 0.00414616 | 1.23626e-06 | 1.11e-05 | 0.000157 | 1.731e-05 | 1.542e-06 | 2.34e-05 | 0.00016 |
 |(scale=1.0) m0=1040, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 3.46518e-05 | 6.22577e-05 | 0.00342748 | 1.18955e-06 | 8.46e-06 | 0.000122 | 1.3574e-05 | 1.182e-06 | 1.6e-05 | 0.000117 |
 |(scale=1.0) m0=1040, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 2.68144e-05 | 5.15736e-05 | 0.00284118 | 1.14306e-06 | 6.41e-06 | 9.48e-05 | 1.0582e-05 | 9.04e-07 | 1.09e-05 | 8.56e-05 |
 |(scale=1.0) m0=1040, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.07681e-05 | 4.27547e-05 | 0.0023625 | 1.09662e-06 | 4.83e-06 | 7.34e-05 | 8.271e-06 | 6.91e-07 | 7.46e-06 | 6.24e-05 |
 |(scale=1.0) m0=1040, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.60975e-05 | 3.53739e-05 | 0.00196571 | 1.05202e-06 | 3.64e-06 | 5.66e-05 | 6.464e-06 | 5.26e-07 | 5.09e-06 | 4.53e-05 |
 |(scale=1.0) m0=1040, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.28673 | 0.008315 | 194.958 | 2.5257e-06 | 0.00421 | 0.0289 | 0.013013 | 0.000875 | 200 | 2.87 |
 |(scale=1.0) m0=1060, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.1847 | 0.0068656 | 56.3027 | 2.0617e-06 | 0.00332 | 0.0238 | 0.010211 | 0.0006832 | 64.9 | 1.73 |
 |(scale=1.0) m0=1060, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.129225 | 0.0063358 | 23.2541 | 2.0474e-06 | 0.00312 | 0.0227 | 0.009022 | 0.0006188 | 24.5 | 1.17 |
 |(scale=1.0) m0=1060, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.091898 | 0.005782 | 11.6496 | 2.0298e-06 | 0.00288 | 0.0213 | 0.007812 | 0.0005509 | 10.3 | 0.805 |
 |(scale=1.0) m0=1060, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.065909 | 0.0052117 | 6.48039 | 2.0121e-06 | 0.00262 | 0.0196 | 0.006653 | 0.0004828 | 4.73 | 0.561 |
 |(scale=1.0) m0=1060, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.04777 | 0.0046576 | 3.8705 | 1.9916e-06 | 0.00235 | 0.0179 | 0.005579 | 0.0004179 | 2.31 | 0.395 |
 |(scale=1.0) m0=1060, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.034735 | 0.0041339 | 2.43698 | 1.9673e-06 | 0.00207 | 0.0161 | 0.004469 | 0.0003571 | 1.19 | 0.28 |
 |(scale=1.0) m0=1060, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0255394 | 0.00363245 | 1.59759 | 1.9388e-06 | 0.0018 | 0.0142 | 0.003764 | 0.0003017 | 0.636 | 0.2 |
 |(scale=1.0) m0=1060, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.018805 | 0.00316663 | 1.07909 | 1.9121e-06 | 0.00155 | 0.0125 | 0.003105 | 0.0002518 | 0.351 | 0.143 |
 |(scale=1.0) m0=1060, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0139039 | 0.00274885 | 0.747245 | 1.8797e-06 | 0.00132 | 0.0108 | 0.002482 | 0.0002085 | 0.2 | 0.103 |
 |(scale=1.0) m0=1060, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0103247 | 0.00237463 | 0.528805 | 1.8473e-06 | 0.00111 | 0.00932 | 0.001994 | 0.0001717 | 0.116 | 0.0746 |
 |(scale=1.0) m0=1060, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0076862 | 0.00203876 | 0.382474 | 1.81295e-06 | 0.000923 | 0.00795 | 0.00159 | 0.0001405 | 0.0692 | 0.0541 |
 |(scale=1.0) m0=1060, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0057551 | 0.00174018 | 0.279291 | 1.77514e-06 | 0.000763 | 0.00672 | 0.0012705 | 0.0001137 | 0.0419 | 0.0394 |
 |(scale=1.0) m0=1060, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00430626 | 0.00148256 | 0.207616 | 1.73892e-06 | 0.000625 | 0.00565 | 0.0010054 | 9.18e-05 | 0.0259 | 0.0287 |
 |(scale=1.0) m0=1060, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00323966 | 0.00125754 | 0.15606 | 1.70024e-06 | 0.000509 | 0.00472 | 0.0007942 | 7.36e-05 | 0.0161 | 0.021 |
 |(scale=1.0) m0=1060, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00243935 | 0.00106261 | 0.118517 | 1.65895e-06 | 0.000411 | 0.00392 | 0.0006267 | 5.877e-05 | 0.0102 | 0.0154 |
 |(scale=1.0) m0=1060, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00184225 | 0.000896317 | 0.090955 | 1.61991e-06 | 0.000331 | 0.00323 | 0.0004931 | 4.67e-05 | 0.00649 | 0.0113 |
 |(scale=1.0) m0=1060, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 0.62714 | 0.0081032 | 53.8042 | 2.0882e-06 | 0.00367 | 0.0254 | 0.012085 | 0.0007973 | 5280 | 6.86 |
 |(scale=1.0) m0=1060, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00139419 | 0.000754633 | 0.0702897 | 1.57819e-06 | 0.000264 | 0.00265 | 0.000388 | 3.705e-05 | 0.0042 | 0.00828 |
 |(scale=1.0) m0=1060, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00105769 | 0.000633107 | 0.0547781 | 1.53463e-06 | 0.00021 | 0.00217 | 0.0003049 | 2.918e-05 | 0.00272 | 0.00609 |
 |(scale=1.0) m0=1060, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00080381 | 0.000531022 | 0.0430376 | 1.49421e-06 | 0.000166 | 0.00177 | 0.0002397 | 2.305e-05 | 0.00179 | 0.00448 |
 |(scale=1.0) m0=1060, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000612471 | 0.000444243 | 0.0339532 | 1.44946e-06 | 0.000131 | 0.00143 | 0.0001883 | 1.81e-05 | 0.00118 | 0.0033 |
 |(scale=1.0) m0=1060, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000466362 | 0.000370775 | 0.0270379 | 1.4057e-06 | 0.000103 | 0.00115 | 0.00014761 | 1.412e-05 | 0.000784 | 0.00243 |
 |(scale=1.0) m0=1060, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000357838 | 0.000309387 | 0.0215373 | 1.36168e-06 | 8.05e-05 | 0.000929 | 0.00011549 | 1.104e-05 | 0.000524 | 0.00179 |
 |(scale=1.0) m0=1060, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000273923 | 0.000258384 | 0.0173249 | 1.32048e-06 | 6.27e-05 | 0.000744 | 9.06e-05 | 8.6e-06 | 0.000352 | 0.00132 |
 |(scale=1.0) m0=1060, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000209937 | 0.000215186 | 0.0139791 | 1.27688e-06 | 4.87e-05 | 0.000594 | 7.099e-05 | 6.69e-06 | 0.000237 | 0.000971 |
 |(scale=1.0) m0=1060, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000161267 | 0.000179118 | 0.0113311 | 1.23387e-06 | 3.77e-05 | 0.000472 | 5.567e-05 | 5.2e-06 | 0.00016 | 0.000715 |
 |(scale=1.0) m0=1060, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000124115 | 0.000148937 | 0.00921025 | 1.19304e-06 | 2.91e-05 | 0.000374 | 4.358e-05 | 4.028e-06 | 0.000108 | 0.000525 |
 |(scale=1.0) m0=1060, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.40748 | 0.0077837 | 10.587 | 2.0837e-06 | 0.0036 | 0.0251 | 0.011953 | 0.0007791 | 813 | 4.1 |
 |(scale=1.0) m0=1060, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 9.56189e-05 | 0.000123905 | 0.00751349 | 1.152e-06 | 2.24e-05 | 0.000296 | 3.417e-05 | 3.125e-06 | 7.33e-05 | 0.000386 |
 |(scale=1.0) m0=1060, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 7.36643e-05 | 0.000102889 | 0.00615567 | 1.1104e-06 | 1.72e-05 | 0.000233 | 2.679e-05 | 2.409e-06 | 4.98e-05 | 0.000284 |
 |(scale=1.0) m0=1060, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 5.67508e-05 | 8.54641e-05 | 0.00506357 | 1.07016e-06 | 1.31e-05 | 0.000183 | 2.092e-05 | 1.842e-06 | 3.39e-05 | 0.000208 |
 |(scale=1.0) m0=1060, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 4.39637e-05 | 7.09596e-05 | 0.00416835 | 1.03037e-06 | 1e-05 | 0.000143 | 1.6438e-05 | 1.418e-06 | 2.32e-05 | 0.000153 |
 |(scale=1.0) m0=1060, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 3.40077e-05 | 5.89306e-05 | 0.00343957 | 9.91113e-07 | 7.62e-06 | 0.000111 | 1.2819e-05 | 1.088e-06 | 1.58e-05 | 0.000112 |
 |(scale=1.0) m0=1060, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 2.63012e-05 | 4.89255e-05 | 0.00285663 | 9.53096e-07 | 5.78e-06 | 8.65e-05 | 1.004e-05 | 8.33e-07 | 1.08e-05 | 8.15e-05 |
 |(scale=1.0) m0=1060, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.03859e-05 | 4.04734e-05 | 0.00236694 | 9.14724e-07 | 4.36e-06 | 6.69e-05 | 7.86e-06 | 6.37e-07 | 7.38e-06 | 5.94e-05 |
 |(scale=1.0) m0=1060, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.5806e-05 | 3.35484e-05 | 0.0019723 | 8.78065e-07 | 3.29e-06 | 5.16e-05 | 6.15e-06 | 4.86e-07 | 5.03e-06 | 4.32e-05 |
 |(scale=1.0) m0=1060, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.26968 | 0.0073736 | 192.05 | 2.0751e-06 | 0.00349 | 0.0246 | 0.011309 | 0.0007409 | 200 | 2.61 |
 |(scale=1.0) m0=1080, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.1746 | 0.0061003 | 55.7665 | 1.6954e-06 | 0.00276 | 0.0203 | 0.008962 | 0.0005804 | 64.7 | 1.58 |
 |(scale=1.0) m0=1080, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.122735 | 0.0056305 | 23.0907 | 1.6818e-06 | 0.0026 | 0.0193 | 0.007953 | 0.0005272 | 24.4 | 1.07 |
 |(scale=1.0) m0=1080, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.087451 | 0.0051565 | 11.5764 | 1.6691e-06 | 0.00241 | 0.0182 | 0.006912 | 0.0004716 | 10.3 | 0.738 |
 |(scale=1.0) m0=1080, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.062823 | 0.0046537 | 6.45442 | 1.6541e-06 | 0.00219 | 0.0169 | 0.005903 | 0.0004148 | 4.72 | 0.515 |
 |(scale=1.0) m0=1080, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.045505 | 0.00417679 | 3.86425 | 1.6368e-06 | 0.00197 | 0.0154 | 0.004967 | 0.00036 | 2.31 | 0.363 |
 |(scale=1.0) m0=1080, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.03326 | 0.00370806 | 2.43322 | 1.6172e-06 | 0.00174 | 0.0139 | 0.003934 | 0.0003085 | 1.18 | 0.258 |
 |(scale=1.0) m0=1080, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0244303 | 0.00327043 | 1.59538 | 1.5962e-06 | 0.00152 | 0.0123 | 0.003366 | 0.0002612 | 0.631 | 0.185 |
 |(scale=1.0) m0=1080, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.0180518 | 0.00285928 | 1.07935 | 1.57339e-06 | 0.00131 | 0.0109 | 0.002783 | 0.0002193 | 0.35 | 0.133 |
 |(scale=1.0) m0=1080, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0133733 | 0.00249002 | 0.747774 | 1.54768e-06 | 0.00112 | 0.00945 | 0.002254 | 0.0001819 | 0.199 | 0.0958 |
 |(scale=1.0) m0=1080, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0099503 | 0.00215546 | 0.530501 | 1.52278e-06 | 0.000947 | 0.00815 | 0.001809 | 0.0001499 | 0.116 | 0.0694 |
 |(scale=1.0) m0=1080, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0074155 | 0.00185378 | 0.382383 | 1.49383e-06 | 0.000792 | 0.00697 | 0.0014489 | 0.0001234 | 0.0688 | 0.0504 |
 |(scale=1.0) m0=1080, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0055548 | 0.00158902 | 0.280454 | 1.46427e-06 | 0.000656 | 0.00592 | 0.0011617 | 0.0001002 | 0.0417 | 0.0368 |
 |(scale=1.0) m0=1080, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00417697 | 0.00135687 | 0.208227 | 1.43424e-06 | 0.00054 | 0.00499 | 0.0009205 | 8.1e-05 | 0.0257 | 0.0269 |
 |(scale=1.0) m0=1080, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0031388 | 0.00115299 | 0.156492 | 1.40248e-06 | 0.000441 | 0.00417 | 0.0007299 | 6.52e-05 | 0.0161 | 0.0197 |
 |(scale=1.0) m0=1080, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00236856 | 0.000977869 | 0.11888 | 1.37105e-06 | 0.000358 | 0.00347 | 0.0005765 | 5.224e-05 | 0.0101 | 0.0144 |
 |(scale=1.0) m0=1080, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00179003 | 0.00082624 | 0.0912229 | 1.33714e-06 | 0.000288 | 0.00287 | 0.0004559 | 4.164e-05 | 0.00646 | 0.0106 |
 |(scale=1.0) m0=1080, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 0.56888 | 0.0071579 | 53.5993 | 1.7153e-06 | 0.00303 | 0.0215 | 0.010562 | 0.0006729 | 5260 | 6.19 |
 |(scale=1.0) m0=1080, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00135635 | 0.000696166 | 0.0704626 | 1.30388e-06 | 0.000231 | 0.00237 | 0.0003581 | 3.312e-05 | 0.00417 | 0.00779 |
 |(scale=1.0) m0=1080, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00103016 | 0.000586197 | 0.0549965 | 1.26945e-06 | 0.000184 | 0.00194 | 0.0002829 | 2.622e-05 | 0.00271 | 0.00573 |
 |(scale=1.0) m0=1080, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00078295 | 0.000492677 | 0.0432539 | 1.23421e-06 | 0.000146 | 0.00158 | 0.0002222 | 2.063e-05 | 0.00178 | 0.00422 |
 |(scale=1.0) m0=1080, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000597326 | 0.000412524 | 0.0341754 | 1.20021e-06 | 0.000116 | 0.00128 | 0.0001752 | 1.629e-05 | 0.00117 | 0.00311 |
 |(scale=1.0) m0=1080, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000455805 | 0.00034563 | 0.0270795 | 1.16485e-06 | 9.09e-05 | 0.00104 | 0.00013775 | 1.28e-05 | 0.00078 | 0.00229 |
 |(scale=1.0) m0=1080, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000349325 | 0.000289267 | 0.0216814 | 1.12981e-06 | 7.13e-05 | 0.000836 | 0.00010783 | 9.98e-06 | 0.00052 | 0.00169 |
 |(scale=1.0) m0=1080, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000267541 | 0.000241467 | 0.0174001 | 1.09438e-06 | 5.57e-05 | 0.00067 | 8.491e-05 | 7.79e-06 | 0.000349 | 0.00125 |
 |(scale=1.0) m0=1080, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000205289 | 0.000201538 | 0.0140358 | 1.06062e-06 | 4.33e-05 | 0.000536 | 6.662e-05 | 6.07e-06 | 0.000235 | 0.000919 |
 |(scale=1.0) m0=1080, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000157629 | 0.000168034 | 0.0113786 | 1.02504e-06 | 3.36e-05 | 0.000427 | 5.229e-05 | 4.724e-06 | 0.000158 | 0.000677 |
 |(scale=1.0) m0=1080, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000121389 | 0.000140002 | 0.00924866 | 9.91729e-07 | 2.6e-05 | 0.000339 | 4.107e-05 | 3.661e-06 | 0.000107 | 0.000498 |
 |(scale=1.0) m0=1080, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.37806 | 0.0068944 | 10.4771 | 1.7109e-06 | 0.00298 | 0.0213 | 0.010456 | 0.0006593 | 811 | 3.71 |
 |(scale=1.0) m0=1080, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 9.34e-05 | 0.000116603 | 0.00755167 | 9.57482e-07 | 2e-05 | 0.000268 | 3.22e-05 | 2.848e-06 | 7.27e-05 | 0.000367 |
 |(scale=1.0) m0=1080, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 7.21809e-05 | 9.70091e-05 | 0.00618913 | 9.24675e-07 | 1.54e-05 | 0.000211 | 2.526e-05 | 2.198e-06 | 4.93e-05 | 0.000269 |
 |(scale=1.0) m0=1080, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 5.57113e-05 | 8.06333e-05 | 0.00507644 | 8.90104e-07 | 1.18e-05 | 0.000166 | 1.983e-05 | 1.693e-06 | 3.36e-05 | 0.000198 |
 |(scale=1.0) m0=1080, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 4.31669e-05 | 6.70433e-05 | 0.00419047 | 8.57983e-07 | 9e-06 | 0.00013 | 1.5469e-05 | 1.298e-06 | 2.29e-05 | 0.000145 |
 |(scale=1.0) m0=1080, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 3.32829e-05 | 5.57246e-05 | 0.00346197 | 8.26089e-07 | 6.85e-06 | 0.000101 | 1.2167e-05 | 1.001e-06 | 1.57e-05 | 0.000106 |
 |(scale=1.0) m0=1080, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 2.58178e-05 | 4.62975e-05 | 0.00286121 | 7.94737e-07 | 5.2e-06 | 7.87e-05 | 9.521e-06 | 7.67e-07 | 1.07e-05 | 7.75e-05 |
 |(scale=1.0) m0=1080, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.00037e-05 | 3.8323e-05 | 0.0023813 | 7.63797e-07 | 3.93e-06 | 6.1e-05 | 7.461e-06 | 5.86e-07 | 7.3e-06 | 5.65e-05 |
 |(scale=1.0) m0=1080, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.55242e-05 | 3.1832e-05 | 0.00197983 | 7.34093e-07 | 2.97e-06 | 4.71e-05 | 5.838e-06 | 4.478e-07 | 4.98e-06 | 4.11e-05 |
 |(scale=1.0) m0=1100, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.16496 | 0.0054193 | 55.1506 | 1.3924e-06 | 0.00229 | 0.0172 | 0.007875 | 0.0004939 | 64.5 | 1.44 |
 |(scale=1.0) m0=1100, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.116283 | 0.0050099 | 22.9187 | 1.3846e-06 | 0.00216 | 0.0165 | 0.007003 | 0.0004496 | 24.3 | 0.977 |
 |(scale=1.0) m0=1100, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.08301 | 0.0045901 | 11.5145 | 1.3723e-06 | 0.00201 | 0.0156 | 0.006111 | 0.0004031 | 10.3 | 0.676 |
 |(scale=1.0) m0=1100, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.059927 | 0.0041603 | 6.41876 | 1.361e-06 | 0.00183 | 0.0145 | 0.005229 | 0.0003553 | 4.69 | 0.473 |
 |(scale=1.0) m0=1100, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.043486 | 0.00374739 | 3.84914 | 1.3473e-06 | 0.00165 | 0.0132 | 0.00443 | 0.0003097 | 2.3 | 0.334 |
