 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=2.0) m0=180, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 3.41692e-05 | 0.000158986 | 0.00189846 | 0.201678 | 7.01e-05 | 0.000704 | 4.22e-05 | 1.298e-05 | 9.41e-06 | 0.00022 |
 |(scale=2.0) m0=180, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 2.68127e-05 | 0.000127677 | 0.00158994 | 0.131164 | 5.06e-05 | 0.000529 | 3.175e-05 | 9.59e-06 | 6.44e-06 | 0.000158 |
 |(scale=2.0) m0=1820, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.028106 | 9.7828e-05 | 45.984 | 6.6339e-09 | 9.92e-06 | 3.4e-05 | 9.287e-05 | 7.944e-06 | 47.4 | 0.0531 |
 |(scale=2.0) m0=1820, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.021011 | 9.4127e-05 | 19.3043 | 6.60342e-09 | 9.37e-06 | 3.37e-05 | 8.916e-05 | 7.548e-06 | 17.9 | 0.0382 |
 |(scale=2.0) m0=1820, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.015892 | 8.9822e-05 | 9.83584 | 6.58087e-09 | 8.78e-06 | 3.31e-05 | 8.484e-05 | 7.11e-06 | 7.51 | 0.0279 |
 |(scale=2.0) m0=1820, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0120713 | 8.5275e-05 | 5.58144 | 6.55763e-09 | 8.15e-06 | 3.24e-05 | 7.948e-05 | 6.638e-06 | 3.44 | 0.0205 |
 |(scale=2.0) m0=1820, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0091843 | 8.0413e-05 | 3.40279 | 6.54618e-09 | 7.51e-06 | 3.14e-05 | 7.349e-05 | 6.092e-06 | 1.68 | 0.0152 |
 |(scale=2.0) m0=1820, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0070314 | 7.5475e-05 | 2.1766 | 6.5207e-09 | 6.87e-06 | 3.02e-05 | 6.732e-05 | 5.568e-06 | 0.86 | 0.0114 |
 |(scale=2.0) m0=1820, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0054111 | 7.0469e-05 | 1.44744 | 6.50611e-09 | 6.23e-06 | 2.87e-05 | 6.115e-05 | 5.054e-06 | 0.459 | 0.00853 |
 |(scale=2.0) m0=1820, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0032277 | 6.04662e-05 | 0.701147 | 6.4596e-09 | 5.02e-06 | 2.53e-05 | 4.897e-05 | 4.04e-06 | 0.144 | 0.00485 |
 |(scale=2.0) m0=1820, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00250558 | 5.57059e-05 | 0.503173 | 6.44067e-09 | 4.46e-06 | 2.35e-05 | 4.338e-05 | 3.582e-06 | 0.0836 | 0.00367 |
 |(scale=2.0) m0=1820, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00194324 | 5.10491e-05 | 0.367544 | 6.40973e-09 | 3.94e-06 | 2.15e-05 | 3.811e-05 | 3.146e-06 | 0.0497 | 0.00278 |
 |(scale=2.0) m0=1820, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00150956 | 4.65781e-05 | 0.272679 | 6.37657e-09 | 3.45e-06 | 1.96e-05 | 3.328e-05 | 2.754e-06 | 0.03 | 0.00211 |
 |(scale=2.0) m0=1820, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00117472 | 4.22742e-05 | 0.204602 | 6.3554e-09 | 3.01e-06 | 1.77e-05 | 2.899e-05 | 2.396e-06 | 0.0185 | 0.0016 |
 |(scale=2.0) m0=1820, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00091483 | 3.82621e-05 | 0.155317 | 6.31122e-09 | 2.6e-06 | 1.58e-05 | 2.492e-05 | 2.07e-06 | 0.0115 | 0.00122 |
 |(scale=2.0) m0=1820, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00071331 | 3.45779e-05 | 0.119104 | 6.27362e-09 | 2.24e-06 | 1.41e-05 | 2.148e-05 | 1.777e-06 | 0.00726 | 0.000923 |
 |(scale=2.0) m0=1820, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00055663 | 3.10704e-05 | 0.092057 | 6.24829e-09 | 1.91e-06 | 1.24e-05 | 1.837e-05 | 1.518e-06 | 0.00463 | 0.0007 |
 |(scale=2.0) m0=1820, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000434451 | 2.78171e-05 | 0.0717171 | 6.20084e-09 | 1.62e-06 | 1.08e-05 | 1.4687e-05 | 1.282e-06 | 0.00297 | 0.000531 |
 |(scale=2.0) m0=1820, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000339154 | 2.48218e-05 | 0.0562969 | 6.16317e-09 | 1.37e-06 | 9.38e-06 | 1.3029e-05 | 1.086e-06 | 0.00193 | 0.000403 |
 |(scale=2.0) m0=1820, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00026536 | 2.21063e-05 | 0.0444774 | 6.12597e-09 | 1.15e-06 | 8.08e-06 | 1.1094e-05 | 9.14e-07 | 0.00126 | 0.000305 |
 |(scale=2.0) m0=1820, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000208703 | 1.96153e-05 | 0.0352533 | 6.08707e-09 | 9.6e-07 | 6.91e-06 | 9.438e-06 | 7.66e-07 | 0.000826 | 0.000231 |
 |(scale=2.0) m0=1820, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000163961 | 1.73687e-05 | 0.0281444 | 6.03534e-09 | 7.97e-07 | 5.86e-06 | 7.949e-06 | 6.379e-07 | 0.000546 | 0.000174 |
 |(scale=2.0) m0=1820, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000128973 | 1.53337e-05 | 0.0226233 | 5.98528e-09 | 6.57e-07 | 4.94e-06 | 6.666e-06 | 5.305e-07 | 0.000362 | 0.000131 |
 |(scale=2.0) m0=1820, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000101561 | 1.35084e-05 | 0.0181969 | 5.93231e-09 | 5.39e-07 | 4.14e-06 | 5.536e-06 | 4.388e-07 | 0.000242 | 9.89e-05 |
 |(scale=2.0) m0=1820, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 8.0042e-05 | 1.18725e-05 | 0.0147084 | 5.87916e-09 | 4.39e-07 | 3.44e-06 | 4.577e-06 | 3.609e-07 | 0.000162 | 7.43e-05 |
 |(scale=2.0) m0=1820, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 6.30416e-05 | 1.04042e-05 | 0.0119387 | 5.82651e-09 | 3.56e-07 | 2.84e-06 | 3.778e-06 | 2.954e-07 | 0.000109 | 5.56e-05 |
 |(scale=2.0) m0=1820, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 4.96635e-05 | 9.10173e-06 | 0.00973146 | 5.77342e-09 | 2.87e-07 | 2.34e-06 | 3.127e-06 | 2.423e-07 | 7.31e-05 | 4.16e-05 |
 |(scale=2.0) m0=1820, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.04324 | 0.00010361 | 25.6163 | 6.6729e-09 | 1.07e-05 | 3.44e-05 | 9.469e-05 | 8.323e-06 | 600 | 0.11 |
 |(scale=2.0) m0=1820, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 3.91794e-05 | 7.93879e-06 | 0.00794366 | 5.71918e-09 | 2.29e-07 | 1.9e-06 | 2.574e-06 | 1.972e-07 | 4.92e-05 | 3.1e-05 |
 |(scale=2.0) m0=1820, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 3.09254e-05 | 6.90946e-06 | 0.00650999 | 5.65504e-09 | 1.83e-07 | 1.54e-06 | 2.106e-06 | 1.601e-07 | 3.32e-05 | 2.3e-05 |
 |(scale=2.0) m0=1820, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 2.43805e-05 | 6.01997e-06 | 0.00534996 | 5.59973e-09 | 1.44e-07 | 1.24e-06 | 1.7336e-06 | 1.299e-07 | 2.24e-05 | 1.71e-05 |
 |(scale=2.0) m0=1820, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 1.92384e-05 | 5.2186e-06 | 0.00441428 | 5.54352e-09 | 1.13e-07 | 9.94e-07 | 1.4151e-06 | 1.044e-07 | 1.52e-05 | 1.26e-05 |
 |(scale=2.0) m0=1820, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 1.5192e-05 | 4.513e-06 | 0.00363429 | 5.47037e-09 | 8.84e-08 | 7.9e-07 | 1.148e-06 | 8.38e-08 | 1.03e-05 | 9.27e-06 |
 |(scale=2.0) m0=1820, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 1.19977e-05 | 3.9057e-06 | 0.00301048 | 5.4151e-09 | 6.85e-08 | 6.24e-07 | 9.407e-07 | 6.71e-08 | 6.94e-06 | 6.79e-06 |
 |(scale=2.0) m0=1820, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 9.47236e-06 | 3.36809e-06 | 0.002502 | 5.34851e-09 | 5.27e-08 | 4.9e-07 | 7.662e-07 | 5.355e-08 | 4.69e-06 | 4.96e-06 |
 |(scale=2.0) m0=1820, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 7.47765e-06 | 2.90312e-06 | 0.00207843 | 5.28241e-09 | 4.03e-08 | 3.82e-07 | 6.213e-07 | 4.253e-08 | 3.17e-06 | 3.6e-06 |
 |(scale=2.0) m0=1820, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.036538 | 0.000101332 | 160.243 | 6.6836e-09 | 1.04e-05 | 3.43e-05 | 9.541e-05 | 8.251e-06 | 147 | 0.0752 |
 |(scale=2.0) m0=1840, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.026996 | 8.902e-05 | 46.883 | 5.58e-09 | 8.65e-06 | 2.84e-05 | 8.228e-05 | 6.884e-06 | 47.3 | 0.049 |
 |(scale=2.0) m0=1840, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.020288 | 8.5609e-05 | 19.4525 | 5.5497e-09 | 8.18e-06 | 2.81e-05 | 7.968e-05 | 6.612e-06 | 17.8 | 0.0353 |
 |(scale=2.0) m0=1840, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.015264 | 8.1663e-05 | 9.88777 | 5.54053e-09 | 7.66e-06 | 2.77e-05 | 7.57e-05 | 6.22e-06 | 7.5 | 0.0257 |
 |(scale=2.0) m0=1840, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0116456 | 7.7673e-05 | 5.60655 | 5.52049e-09 | 7.11e-06 | 2.7e-05 | 7.1e-05 | 5.796e-06 | 3.43 | 0.019 |
 |(scale=2.0) m0=1840, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.008878 | 7.3347e-05 | 3.40655 | 5.50104e-09 | 6.56e-06 | 2.62e-05 | 6.579e-05 | 5.349e-06 | 1.67 | 0.0141 |
 |(scale=2.0) m0=1840, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0068006 | 6.8744e-05 | 2.1801 | 5.48878e-09 | 6e-06 | 2.52e-05 | 6.037e-05 | 4.892e-06 | 0.858 | 0.0105 |
 |(scale=2.0) m0=1840, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0052251 | 6.4327e-05 | 1.45036 | 5.47519e-09 | 5.44e-06 | 2.4e-05 | 5.497e-05 | 4.447e-06 | 0.459 | 0.0079 |
 |(scale=2.0) m0=1840, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0040366 | 5.9706e-05 | 0.998115 | 5.4606e-09 | 4.91e-06 | 2.27e-05 | 4.958e-05 | 4.002e-06 | 0.253 | 0.00595 |
 |(scale=2.0) m0=1840, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.003128 | 5.53364e-05 | 0.701556 | 5.43579e-09 | 4.39e-06 | 2.12e-05 | 4.42e-05 | 3.568e-06 | 0.144 | 0.00449 |
 |(scale=2.0) m0=1840, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0024214 | 5.09455e-05 | 0.503571 | 5.41988e-09 | 3.9e-06 | 1.97e-05 | 3.926e-05 | 3.167e-06 | 0.0835 | 0.0034 |
 |(scale=2.0) m0=1840, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00188348 | 4.67178e-05 | 0.368851 | 5.39275e-09 | 3.45e-06 | 1.81e-05 | 3.454e-05 | 2.788e-06 | 0.0496 | 0.00258 |
 |(scale=2.0) m0=1840, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00146492 | 4.25736e-05 | 0.273036 | 5.36551e-09 | 3.02e-06 | 1.65e-05 | 3.014e-05 | 2.441e-06 | 0.03 | 0.00196 |
 |(scale=2.0) m0=1840, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00114029 | 3.88104e-05 | 0.205008 | 5.33617e-09 | 2.63e-06 | 1.49e-05 | 2.618e-05 | 2.118e-06 | 0.0184 | 0.00149 |
 |(scale=2.0) m0=1840, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00088857 | 3.51541e-05 | 0.155605 | 5.3166e-09 | 2.28e-06 | 1.33e-05 | 2.264e-05 | 1.837e-06 | 0.0115 | 0.00113 |
 |(scale=2.0) m0=1840, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00069259 | 3.17835e-05 | 0.11917 | 5.28403e-09 | 1.96e-06 | 1.19e-05 | 1.953e-05 | 1.579e-06 | 0.00724 | 0.000857 |
 |(scale=2.0) m0=1840, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00054048 | 2.85591e-05 | 0.0923095 | 5.25434e-09 | 1.68e-06 | 1.05e-05 | 1.665e-05 | 1.344e-06 | 0.00461 | 0.000651 |
 |(scale=2.0) m0=1840, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000422343 | 2.55849e-05 | 0.0718598 | 5.22263e-09 | 1.42e-06 | 9.14e-06 | 1.4184e-05 | 1.141e-06 | 0.00297 | 0.000494 |
 |(scale=2.0) m0=1840, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000329781 | 2.28785e-05 | 0.0563489 | 5.1985e-09 | 1.2e-06 | 7.94e-06 | 1.1844e-05 | 9.69e-07 | 0.00192 | 0.000375 |
 |(scale=2.0) m0=1840, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000258501 | 2.03908e-05 | 0.0445144 | 5.15445e-09 | 1.01e-06 | 6.84e-06 | 1.0143e-05 | 8.15e-07 | 0.00126 | 0.000284 |
 |(scale=2.0) m0=1840, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000203361 | 1.81264e-05 | 0.0353939 | 5.12018e-09 | 8.43e-07 | 5.85e-06 | 8.619e-06 | 6.837e-07 | 0.000825 | 0.000215 |
 |(scale=2.0) m0=1840, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000159837 | 1.60547e-05 | 0.0281806 | 5.08479e-09 | 6.99e-07 | 4.97e-06 | 7.271e-06 | 5.713e-07 | 0.000544 | 0.000162 |
 |(scale=2.0) m0=1840, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000125755 | 1.41933e-05 | 0.0226551 | 5.03938e-09 | 5.77e-07 | 4.19e-06 | 6.107e-06 | 4.745e-07 | 0.000361 | 0.000122 |
 |(scale=2.0) m0=1840, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 9.9248e-05 | 1.25024e-05 | 0.0182371 | 5.00274e-09 | 4.73e-07 | 3.51e-06 | 5.104e-06 | 3.924e-07 | 0.000241 | 9.21e-05 |
 |(scale=2.0) m0=1840, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 7.8213e-05 | 1.09994e-05 | 0.0147463 | 4.95618e-09 | 3.86e-07 | 2.92e-06 | 4.221e-06 | 3.237e-07 | 0.000161 | 6.92e-05 |
 |(scale=2.0) m0=1840, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 6.15652e-05 | 9.6431e-06 | 0.0119738 | 4.9086e-09 | 3.12e-07 | 2.42e-06 | 3.487e-06 | 2.663e-07 | 0.000108 | 5.18e-05 |
 |(scale=2.0) m0=1840, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 4.86285e-05 | 8.44589e-06 | 0.00975655 | 4.8707e-09 | 2.52e-07 | 1.98e-06 | 2.891e-06 | 2.181e-07 | 7.28e-05 | 3.87e-05 |
 |(scale=2.0) m0=1840, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.04393 | 9.417e-05 | 32.4614 | 5.6058e-09 | 9.37e-06 | 2.87e-05 | 8.47e-05 | 7.304e-06 | 601 | 0.102 |
 |(scale=2.0) m0=1840, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 3.83762e-05 | 7.37663e-06 | 0.00796739 | 4.82286e-09 | 2.01e-07 | 1.62e-06 | 2.37e-06 | 1.778e-07 | 4.91e-05 | 2.89e-05 |
 |(scale=2.0) m0=1840, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 3.02431e-05 | 6.4276e-06 | 0.00653306 | 4.77412e-09 | 1.6e-07 | 1.31e-06 | 1.955e-06 | 1.443e-07 | 3.31e-05 | 2.15e-05 |
 |(scale=2.0) m0=1840, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 2.38696e-05 | 5.58822e-06 | 0.00536535 | 4.72524e-09 | 1.27e-07 | 1.06e-06 | 1.605e-06 | 1.166e-07 | 2.24e-05 | 1.59e-05 |
 |(scale=2.0) m0=1840, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 1.88472e-05 | 4.86484e-06 | 0.00442819 | 4.66654e-09 | 9.93e-08 | 8.46e-07 | 1.3082e-06 | 9.41e-08 | 1.51e-05 | 1.17e-05 |
 |(scale=2.0) m0=1840, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 1.48912e-05 | 4.206e-06 | 0.00365797 | 4.61752e-09 | 7.74e-08 | 6.72e-07 | 1.0746e-06 | 7.56e-08 | 1.02e-05 | 8.63e-06 |
 |(scale=2.0) m0=1840, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 1.17472e-05 | 3.64016e-06 | 0.00302696 | 4.57968e-09 | 5.99e-08 | 5.31e-07 | 8.731e-07 | 6.063e-08 | 6.9e-06 | 6.32e-06 |
 |(scale=2.0) m0=1840, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 9.28205e-06 | 3.14706e-06 | 0.002507 | 4.52093e-09 | 4.61e-08 | 4.16e-07 | 7.106e-07 | 4.829e-08 | 4.66e-06 | 4.61e-06 |
 |(scale=2.0) m0=1840, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 7.33132e-06 | 2.71052e-06 | 0.0020923 | 4.47215e-09 | 3.51e-08 | 3.24e-07 | 5.775e-07 | 3.837e-08 | 3.14e-06 | 3.35e-06 |
 |(scale=2.0) m0=1840, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.034626 | 9.198e-05 | 163.793 | 5.6372e-09 | 9.1e-06 | 2.86e-05 | 8.534e-05 | 7.212e-06 | 146 | 0.0692 |
 |(scale=2.0) m0=1860, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.026021 | 8.1045e-05 | 47.6114 | 4.6901e-09 | 7.56e-06 | 2.36e-05 | 7.4e-05 | 6.075e-06 | 47.2 | 0.0452 |
 |(scale=2.0) m0=1860, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.019519 | 7.7876e-05 | 19.6344 | 4.6715e-09 | 7.14e-06 | 2.34e-05 | 7.108e-05 | 5.77e-06 | 17.8 | 0.0325 |
 |(scale=2.0) m0=1860, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.014723 | 7.4418e-05 | 9.92103 | 4.6627e-09 | 6.69e-06 | 2.31e-05 | 6.766e-05 | 5.445e-06 | 7.49 | 0.0238 |
 |(scale=2.0) m0=1860, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0112118 | 7.0704e-05 | 5.61241 | 4.6427e-09 | 6.21e-06 | 2.26e-05 | 6.362e-05 | 5.088e-06 | 3.43 | 0.0175 |
 |(scale=2.0) m0=1860, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.008565 | 6.6785e-05 | 3.41036 | 4.63576e-09 | 5.73e-06 | 2.19e-05 | 5.895e-05 | 4.698e-06 | 1.67 | 0.013 |
 |(scale=2.0) m0=1860, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0065685 | 6.2832e-05 | 2.18474 | 4.61572e-09 | 5.24e-06 | 2.11e-05 | 5.43e-05 | 4.309e-06 | 0.856 | 0.00973 |
 |(scale=2.0) m0=1860, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0050625 | 5.8673e-05 | 1.45236 | 4.60509e-09 | 4.76e-06 | 2.01e-05 | 4.934e-05 | 3.909e-06 | 0.457 | 0.00731 |
 |(scale=2.0) m0=1860, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0039047 | 5.45827e-05 | 0.99877 | 4.58362e-09 | 4.29e-06 | 1.9e-05 | 4.46e-05 | 3.522e-06 | 0.253 | 0.00551 |
 |(scale=2.0) m0=1860, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00303057 | 5.05632e-05 | 0.703006 | 4.57104e-09 | 3.84e-06 | 1.78e-05 | 3.988e-05 | 3.154e-06 | 0.143 | 0.00416 |
 |(scale=2.0) m0=1860, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00234723 | 4.66195e-05 | 0.505084 | 4.55725e-09 | 3.41e-06 | 1.65e-05 | 3.537e-05 | 2.799e-06 | 0.0833 | 0.00315 |
 |(scale=2.0) m0=1860, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00182664 | 4.28198e-05 | 0.369175 | 4.53516e-09 | 3.01e-06 | 1.52e-05 | 3.119e-05 | 2.465e-06 | 0.0495 | 0.00239 |
 |(scale=2.0) m0=1860, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00142132 | 3.90944e-05 | 0.2733 | 4.51106e-09 | 2.64e-06 | 1.39e-05 | 2.733e-05 | 2.154e-06 | 0.0299 | 0.00182 |
 |(scale=2.0) m0=1860, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00110688 | 3.56238e-05 | 0.205342 | 4.50475e-09 | 2.31e-06 | 1.25e-05 | 2.38e-05 | 1.885e-06 | 0.0184 | 0.00138 |
 |(scale=2.0) m0=1860, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00086423 | 3.2312e-05 | 0.155906 | 4.47822e-09 | 2e-06 | 1.12e-05 | 2.058e-05 | 1.628e-06 | 0.0115 | 0.00105 |
 |(scale=2.0) m0=1860, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00067378 | 2.91255e-05 | 0.119541 | 4.45148e-09 | 1.72e-06 | 9.99e-06 | 1.77e-05 | 1.404e-06 | 0.00722 | 0.000797 |
 |(scale=2.0) m0=1860, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00052555 | 2.62614e-05 | 0.0923632 | 4.42273e-09 | 1.47e-06 | 8.81e-06 | 1.5236e-05 | 1.202e-06 | 0.0046 | 0.000605 |
 |(scale=2.0) m0=1860, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000411336 | 2.3567e-05 | 0.0720999 | 4.40378e-09 | 1.25e-06 | 7.72e-06 | 1.2993e-05 | 1.02e-06 | 0.00296 | 0.000459 |
 |(scale=2.0) m0=1860, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000321399 | 2.10894e-05 | 0.0566016 | 4.3749e-09 | 1.05e-06 | 6.7e-06 | 1.0658e-05 | 8.65e-07 | 0.00192 | 0.000349 |
 |(scale=2.0) m0=1860, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000251954 | 1.88074e-05 | 0.0446599 | 4.34571e-09 | 8.86e-07 | 5.78e-06 | 9.239e-06 | 7.281e-07 | 0.00125 | 0.000264 |
 |(scale=2.0) m0=1860, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000198222 | 1.67286e-05 | 0.035525 | 4.3154e-09 | 7.4e-07 | 4.95e-06 | 7.877e-06 | 6.106e-07 | 0.000823 | 0.0002 |
 |(scale=2.0) m0=1860, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000155913 | 1.48313e-05 | 0.0283257 | 4.27508e-09 | 6.14e-07 | 4.21e-06 | 6.658e-06 | 5.109e-07 | 0.000543 | 0.000151 |
 |(scale=2.0) m0=1860, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000122836 | 1.31254e-05 | 0.0226981 | 4.24364e-09 | 5.06e-07 | 3.55e-06 | 5.601e-06 | 4.247e-07 | 0.00036 | 0.000114 |
 |(scale=2.0) m0=1860, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 9.6735e-05 | 1.15767e-05 | 0.0182876 | 4.21317e-09 | 4.15e-07 | 2.98e-06 | 4.695e-06 | 3.519e-07 | 0.00024 | 8.57e-05 |
 |(scale=2.0) m0=1860, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 7.64845e-05 | 1.01868e-05 | 0.0147929 | 4.1806e-09 | 3.38e-07 | 2.48e-06 | 3.888e-06 | 2.903e-07 | 0.000161 | 6.44e-05 |
 |(scale=2.0) m0=1860, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 6.02889e-05 | 8.94233e-06 | 0.0120106 | 4.139e-09 | 2.74e-07 | 2.05e-06 | 3.218e-06 | 2.388e-07 | 0.000108 | 4.83e-05 |
 |(scale=2.0) m0=1860, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 4.74945e-05 | 7.84555e-06 | 0.00978154 | 4.10427e-09 | 2.21e-07 | 1.68e-06 | 2.665e-06 | 1.954e-07 | 7.25e-05 | 3.61e-05 |
 |(scale=2.0) m0=1860, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.03871 | 8.549e-05 | 44.4884 | 4.7228e-09 | 8.18e-06 | 2.39e-05 | 7.56e-05 | 6.379e-06 | 601 | 0.0936 |
 |(scale=2.0) m0=1860, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 3.74629e-05 | 6.85786e-06 | 0.00799139 | 4.06274e-09 | 1.77e-07 | 1.37e-06 | 2.198e-06 | 1.597e-07 | 4.88e-05 | 2.69e-05 |
 |(scale=2.0) m0=1860, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 2.96007e-05 | 5.98016e-06 | 0.00655632 | 4.02999e-09 | 1.4e-07 | 1.11e-06 | 1.8054e-06 | 1.298e-07 | 3.3e-05 | 2e-05 |
 |(scale=2.0) m0=1860, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 2.33778e-05 | 5.19978e-06 | 0.00539004 | 3.9852e-09 | 1.11e-07 | 8.97e-07 | 1.487e-06 | 1.051e-07 | 2.22e-05 | 1.48e-05 |
